Episode,Chapter,Index,Name,Text
Rise from the ashes,1,452,Gumshoe,"W-wait, I didn't mean... I mean, sure, of course someone else really did it! Someone who must have, um... Someone who must have a grudge against Mr. Edgeworth!"
Rise from the ashes,1,453,Phoenix,(The car and the knife do seem a little too well-organized to be a coincidence.)
Rise from the ashes,1,454,Ema,Poor Mr. Edgeworth... What could have happened?
Rise from the ashes,1,455,Phoenix,(We have to find out a little more about what's going on with Edgeworth...)
Rise from the ashes,1,456,Gumshoe,"He's in a tough spot, again..."
Rise from the ashes,1,457,Phoenix,"""Again""...?"
Rise from the ashes,1,458,Gumshoe,"Well, it all started with the murder of that defense attorney, Hammond."
Rise from the ashes,1,459,Ema,But Edgeworth was found innocent!
Rise from the ashes,1,460,Gumshoe,"Listen, pal, there have always been rumors about Edgeworth. Forging evidence, making deals with witnesses... Nothing outright, but there were always whispered rumors. Ever since he was accused of murder, no one's whispering. They're practically shouting!"
Rise from the ashes,1,461,Ema,But... but there's no evidence against him!
Rise from the ashes,1,462,Gumshoe,"Well, Mr. Edgeworth has always had unusually strong ties to the department higher-ups. It's only natural that people would be suspicious."
Rise from the ashes,1,463,Phoenix,(I had no idea he was under the gun...)
Rise from the ashes,1,464,Gumshoe,"Anyway, this latest case has started a new rumor. People say the only reason he took this case... is because he's aiming for the Chief Prosecutor position himself!"
Rise from the ashes,1,465,Phoenix,W-what!?
Rise from the ashes,1,466,Gumshoe,"But I know the truth, pal! Nobody wants to be the one who has to prosecute the chief prosecutor! Mr. Edgeworth is biting the bullet on this one! He's doing this for all of us!"
Rise from the ashes,1,467,Gumshoe,"... And that's all I know about that. I'm not officially on the case, you know."
Rise from the ashes,1,468,Ema,Thank you!
Rise from the ashes,1,469,Phoenix,"Why aren't you handling the case, Detective Gumshoe? We met the guy who is... what was his name? The guy in the parking lot..."
Rise from the ashes,1,470,Gumshoe,That'd be Officer Marshall. He was appointed directly by the Chief of Police...
Rise from the ashes,1,471,Phoenix,Officer Marshall... Is he some kind of Wild West sheriff or something?
Rise from the ashes,1,472,Gumshoe,"No, Jake Marshall's just a regular officer... From West LA."
Rise from the ashes,1,473,Phoenix,"For a moment there, I wasn't sure."
Rise from the ashes,1,474,Gumshoe,"Look, pal, let me try to make things a little easier for you. Show them this and they'll let you examine the crime scene... maybe."
Rise from the ashes,1,475,Phoenix,(I'll be surprised if this gets us anywhere...)
Rise from the ashes,1,476,Gumshoe,"Just act like you're supposed to be there, and nobody will look at you twice, pal!"
Rise from the ashes,1,477,Phoenix,(Looks like the investigation is still going...)
Rise from the ashes,1,478,Angel,I have to be getting back to the shop...
Rise from the ashes,1,479,Marshall,Sorry... Looks like I'll be stuck in this pit 'til the sun sleeps.
Rise from the ashes,1,480,Angel,"I'll see you in my dreams tonight, then, baby."
Rise from the ashes,1,481,Angel,Oh! Still here?
Rise from the ashes,1,482,Ema,"Ah, h-hello."
Rise from the ashes,1,483,Angel,"Why the surprised looks? Didn't I mention...? I've got a boyfriend in Criminal Affairs, too."
Rise from the ashes,1,484,Phoenix,(What happened to the security guard!?)
Rise from the ashes,1,485,Marshall,"Hey! What's wrong, bambina? You're lookin' like a dogie that's lost its herd!"
Rise from the ashes,1,486,Phoenix,(Jake Marshall... Strange guy to put in charge of a crime scene.)
Rise from the ashes,1,487,Ema,There's something I wanted to ask you!
Rise from the ashes,1,488,Marshall,The scene of the crime... a cold grave for men who've lost their dreams... And me? I watch over them as they sleep... dreaming of the desert's harsh judgment. ...
Rise from the ashes,1,489,Ema,He's asleep.
Rise from the ashes,1,490,Phoenix,Well... should we show this hopeless case something to catch his interest?
Rise from the ashes,1,491,Phoenix,Would you mind reading this for me?
Rise from the ashes,1,492,Marshall,"What's this? I warn you, fan letters to me go right in the spittoon!"
Rise from the ashes,1,493,Phoenix,It's a letter of introduction from Detective Gumshoe. May we investigate?
Rise from the ashes,1,494,Marshall,"Gumshoe...? Ah, that old cowdog? Hmm... He holding a birthday party or something?"
Rise from the ashes,1,495,Phoenix,Huh?
Rise from the ashes,1,496,Marshall,"Look, where it should say letter of ""introduction""... It says ""invitation."""
Rise from the ashes,1,497,Phoenix,"Ah... I think he just miswrote it. (Great, Detective Gumshoe. I owe you one...)"
Rise from the ashes,1,498,Marshall,"No worries. This proves it's from Detective Gumshoe, better than a blood test. Guess I'd better let you in, then."
Rise from the ashes,1,499,Ema,"Th-thank you, Officer Marshall!"
Rise from the ashes,1,500,Phoenix,"(Officer Marshall isn't a ""detective""... he's a ""patrolman""... That reminds me of something...)"
Rise from the ashes,1,501,Ema,That is odd! Isn't a crime scene supposed to be handled by a detective or higher?
Rise from the ashes,1,502,Marshall,"Well, folks. The clues are calling! Welcome to our gold strike. Be like the settler! Strike out for lands unknown! Manifest Destiny! Let's have a hootenanny!"
Rise from the ashes,1,503,Ema,"Note to self: police investigations are like settling land. Well, Mr. Wright, what do you say!?"
Rise from the ashes,1,504,Phoenix,(I say I won't be needing this anymore...)
Rise from the ashes,1,505,Phoenix,What's this? Looks like a note of some sort.
Rise from the ashes,1,506,Ema,Look! Something's written on it!
Rise from the ashes,1,507,Phoenix,"You're right. Let's see... ""6-7SÂ 12/2""..."
Rise from the ashes,1,508,Ema,"There's a name printed on the paper above that... ""Goodman."""
Rise from the ashes,1,509,Phoenix,(Maybe it fell out of his pocket when he was killed.)
Rise from the ashes,1,510,Ema,"Well? So? What does it mean, Mr. Wright?"
Rise from the ashes,1,511,Phoenix,How am I supposed to know?
Rise from the ashes,1,512,Ema,"Note to self: for deductive reasoning, go to Edgeworth, not Wright."
Rise from the ashes,1,513,Phoenix,(I'm sure Edgeworth wouldn't know what this means either.)
Rise from the ashes,1,514,Phoenix,Officer Marshall? Could you tell us more about the victim?
Rise from the ashes,1,515,Marshall,"... Good men always die young. Remember that, pardner."
Rise from the ashes,1,516,Phoenix,Um... could you be a little more specific?
Rise from the ashes,1,517,Ema,"Bruce Goodman... He was a detective, right?"
Rise from the ashes,1,518,Marshall,"Well, well, aren't you a feisty dogie there now. Detective Goodman was stabbed here at 5:15... The smiling Madonna told me the tale..."
Rise from the ashes,1,519,Phoenix,"(I think he means the witness, Ms. Angel Starr.)"
Rise from the ashes,1,520,Marshall,One stab to the chest. A fine piece of work. This here's the autopsy report.
Rise from the ashes,1,521,Ema,Was my sister involved with the victim in any way?
Rise from the ashes,1,522,Marshall,"Funny you should mention that, bambina. Chief Prospector Skye and Detective Goodman... had nothing in common at all."
Rise from the ashes,1,523,Ema,Nothing in common...?
Rise from the ashes,1,524,Marshall,They apparently worked together on a case a few years back.
Rise from the ashes,1,525,Phoenix,(So... there's no motive!)
Rise from the ashes,1,526,Marshall,Goodman wasn't a particularly gifted detective. That's one reason why he didn't do much work with the Chief Prospector...
Rise from the ashes,1,527,Ema,"But, my sister called the victim here on the day of the murder, right? Here... to this parking lot?"
Rise from the ashes,1,528,Marshall,So it seems. Like calling an unarmed man to a shootout at high noon.
Rise from the ashes,1,529,Phoenix,"Um, I don't mean any offense, but... Officer Marshall, you're a patrolman, right? Not a detective."
Rise from the ashes,1,530,Marshall,You callin' me out? They shoot you for that in Texas.
Rise from the ashes,1,531,Phoenix,Huh?
Rise from the ashes,1,532,Marshall,"I was one of them fancy-shoed ""Detectives"" till two years ago, to tell ya the truth."
Rise from the ashes,1,533,Phoenix,"Oh, really? (Now he tells me!)"
Rise from the ashes,1,534,Ema,"But, you're a patrolman now. So how can you be in charge of a crime scene?"
Rise from the ashes,1,535,Marshall,"Nothing gets by you, does it, bambina?"
Rise from the ashes,1,536,Phoenix,"So, why are you in charge?"
Rise from the ashes,1,537,Marshall,No reason. We're just short on hands right now. I'm keeping an eye out in the meantime.
Rise from the ashes,1,538,Ema,"That's odd, though. Detective Gumshoe was saying he had nothing to do... nothing important, at least."
Rise from the ashes,1,539,Marshall,"He's nothing but a sad ol' cowdog, that can't find his tail. Maybe it's because he runs with that Edgeworth, eh?"
Rise from the ashes,1,540,Phoenix,Edgeworth...?
Rise from the ashes,1,541,Marshall,"That cowdog's been kicked out of this cattle run... by order of the Chief of Police. Just, he don't realize it yet."
Rise from the ashes,1,542,Phoenix,"(Detective Gumshoe, kicked out of the investigation!?)"
Rise from the ashes,1,543,Phoenix,That looks like a cell phone.
Rise from the ashes,1,544,Ema,Scientific analysis would suggest this belonged to the victim! I can't think of anyone else it could belong to...
Rise from the ashes,1,545,Phoenix,(What's so scientific about that!?) Should we check it out?
Rise from the ashes,1,546,Phoenix,(Right! Let's check it out.)
Rise from the ashes,1,547,Ema,Hmm. The display is still on the redial button.
Rise from the ashes,1,548,Phoenix,Redial...?
Rise from the ashes,1,549,Ema,"Um, Mr. Wright? Most phones keep a record of all the calls you've made and received. You just press the blue button to dial the last number you called. Convenient, isn't it? I'm surprised you didn't know about it."
Rise from the ashes,1,550,Phoenix,"Sorry to disappoint you, but even I know about things like ""redial."""
Rise from the ashes,1,551,Ema,"Huh? Oh, I'm sorry! It's just, you never know with people from your generation."
Rise from the ashes,1,552,Phoenix,(Whatever... Let's check this phone out.)
Rise from the ashes,1,553,Phoenix,"(Now, I wonder who the owner of this phone called last...)"
Rise from the ashes,1,554,Ema,"Note to self: a defense attorney doesn't think first, he just pushes the button."
Rise from the ashes,1,555,Cellular,*beep*
Rise from the ashes,1,556,Cellular,...
Rise from the ashes,1,557,Phoenix,Hey! That song! I know that!
Rise from the ashes,1,558,Marshall,Hey! What's going on over there?
Rise from the ashes,1,559,Cellular,*beep*
Rise from the ashes,1,560,Phoenix,"Ah! Oh, s-sorry."
Rise from the ashes,1,561,Marshall,"I see you, pardner! You pressed redial on that there phone, didn't you?"
Rise from the ashes,1,562,Phoenix,"Uh, well, yeah..."
Rise from the ashes,1,563,Ema,"Whose phone is this, anyway? It was on the ground over there..."
Rise from the ashes,1,564,Marshall,Whose is it? That belongs to Chief Prospector Skye.
Rise from the ashes,1,565,Ema,What? It's my sister's!?
Rise from the ashes,1,566,Marshall,"She apparently dropped it when she was taken into custody, right after the crime. Look... the last call was made right when the murder occurred! Looks like she was fixing to call someone. Except she only spoke for a few seconds, according to this."
Rise from the ashes,1,567,Phoenix,Who did she call!?
Rise from the ashes,1,568,Marshall,"No idea. Sorry, pardner. Now, I got a question for you, pardner. I heard a phone ring just now... one of those new- fangled ring-tunes."
Rise from the ashes,1,569,Phoenix,"Oh? That? Oh... I'm sorry, that was my phone."
Rise from the ashes,1,570,Marshall,W-w-what!? Your phone!?
Rise from the ashes,1,571,Phoenix,"Yeah, uh, it's kind of strange, but... Someone called me right as we picked up the other phone, a wrong number..."
Rise from the ashes,1,572,Marshall,"... I hope you're not lying... They shoot you for that in Texas, pardner!"
Rise from the ashes,1,573,Phoenix,"(Uh oh, I've incited the wrath of the Lone Star patrolman...)"
Rise from the ashes,1,574,Ema,So there's no connection between Detective Goodman and my sister!
Rise from the ashes,1,575,Marshall,"That's correct, but... There's a goldmine of evidence against her..."
Rise from the ashes,1,576,Phoenix,...!
Rise from the ashes,1,577,Marshall,"And the prospector tomorrow is none other than Edgeworth himself... I'm afraid your sister's fate is decided, bambina. Many condolences."
Rise from the ashes,1,578,Ema,Officer Marshall!
Rise from the ashes,1,579,Marshall,"Yeah, bambina?"
Rise from the ashes,1,580,Ema,"H-how can you say that! You and my sister, you were..."
Rise from the ashes,1,581,Phoenix,(Is there something between this cop and her sister that I don't know about?)
Rise from the ashes,1,582,Marshall,"...! I apologize, bambina. Something must have gotten to me. Maybe it's that dry wind that's a-blowin' through the Prospector's Office."
